timestamp,value,__name__,instance,job,value_source
19:00:28.799,44549408.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:29.883,44549408.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:30.997,44549408.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:32.112,44549408.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:33.261,44549408.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:34.355,45076451.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:35.439,45076451.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:36.524,45076451.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:37.657,45076451.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:38.742,45082102.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:39.828,45082102.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:40.916,45082102.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:42.059,45082102.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:43.154,45082102.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:44.241,45777409.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:45.329,45777409.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
19:00:46.484,45777409.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
